OrderID,PrevClinName1,PrevClinName2,ClinCityCode,ClinStateCode,IVF_Rate,GIFT_Rate,ZIFT_Rate,Combo_Rate,ICSI_Rate,Unstimulated_Rate,Gest_Rate,PGD_Rate,eSETTotal,Diag_TubalRate,Diag_OvulatoryRate,Diag_DORRate,Diag_EndometriosisRate,Diag_UterineRate,Diag_MaleRate,Diag_OtherRate,Diag_UnknownRate,Diag_ComboNoMaleRate,Diag_ComboMaleRate,MedicalDirector,FshNDCycle1,FshNDCycle2,FshNDCycle3,FshNDCycle4,FshNDCycle5,FshNDImplant1,FshNDImplant2,FshNDImplant3,FshNDImplant4,FshNDImplant5,FshNDPregRate1,FshNDPregRate2,FshNDPregRate3,FshNDPregRate4,FshNDPregRate5,FshNDLvBirthsRate1,FshNDLvBirthsRate2,FshNDLvBirthsRate3,FshNDLvBirthsRate4,FshNDLvBirthsRate5,FshCI1,FshCI2,FshCI3,FshCI4,FshCI5,FshNDRetsRate1,FshNDRetsRate2,FshNDRetsRate3,FshNDRetsRate4,FshNDRetsRate5,FshNDTransRate1,FshNDTransRate2,FshNDTransRate3,FshNDTransRate4,FshNDTransRate5,FshNDSnglLB_TransRate1,FshNDSnglLB_TransRate2,FshNDSnglLB_TransRate3,FshNDSnglLB_TransRate4,FshNDSnglLB_TransRate5,FshNDCansRate1,FshNDCansRate2,FshNDCansRate3,FshNDCansRate4,FshNDCansRate5,FshNDEmbryosRate1,FshNDEmbryosRate2,FshNDEmbryosRate3,FshNDEmbryosRate4,FshNDEmbryosRate5,FshNDTwinPregsRate1,FshNDTwinPregsRate2,FshNDTwinPregsRate3,FshNDTwinPregsRate4,FshNDTwinPregsRate5,FshNDTripPregsRate1,FshNDTripPregsRate2,FshNDTripPregsRate3,FshNDTripPregsRate4,FshNDTripPregsRate5,FshNDMultInfsRate1,FshNDMultInfsRate2,FshNDMultInfsRate3,FshNDMultInfsRate4,FshNDMultInfsRate5,ThwNDTransfers1,ThwNDTransfers2,ThwNDTransfers3,ThwNDTransfers4,ThwNDTransfers5,ThwNDLvBirthsRate1,ThwNDLvBirthsRate2,ThwNDLvBirthsRate3,ThwNDLvBirthsRate4,ThwNDLvBirthsRate5,ThwNDEmbryosRate1,ThwNDEmbryosRate2,ThwNDEmbryosRate3,ThwNDEmbryosRate4,ThwNDEmbryosRate5,FshDnrTransfers,ThwDnrTransfers,FshDnrLvBirthsRate,ThwDnrLvBirthsRate,FshDnrEmbryosRate,ThwDnrEmbryosRate,CurrClinNameAll,DonorEgg,DonorEmbryo,SingleWomen,Surrogates,Cryopreservation,SART_Member,Accreditation,state_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,REPRODUCTIVE SCIENCE CENTER OF NEW JERSEY,,TINTON FALLS,NEW JERSEY,100%,0%,0%,0%,43%,0%,<1%,5%,0%,7%,3%,14%,7%,<1%,16%,2%,2%,17%,0.31,"William Ziegler, DO",79.00,39.00,30.00,10.00,6.00,28.40,23.00,23.30,8.70,0.00,41.80,28.20,43.30,0.20,0.17,39.20,23.10,36.70,0.20,0.00,(28.4Ð50.9),(11.1Ð39.3),(19.9Ð56.1),,,40.3,25.7,39.3,0.29,0.00,41.9,30,42.3,0.29,0.00,29.7,16.7,38.5,0.29,0.00,2.5,10.3,6.7,0.30,0.00,2.1,2,2.8,3.3,3,24.2,0.36,0.31,0.00,0.00,6.1,0.00,0.00,0.00,0.00,29,0.44,0.09,0.00,=,7,4,2,0,0,0.43,0.50,0.50,=,=,2.3,2.8,2.5,=,=,22,3,59.1,0.00,2,2.3,Reproductive Science Center of New Jersey,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,DR. LOUIS R. MANARA,THE CENTER FOR REPRODUCTIVE MEDICINE AND FERTILITY,VOORHEES,NEW JERSEY,100%,0%,0%,0%,40%,0%,0%,0%,3%,10%,13%,7%,5%,0%,11%,5%,26%,6%,0.17,"Louis R. Manara, DO",54.00,21.00,16.00,7.00,3.00,35.20,19.50,6.40,0.00,0.15,44.40,28.60,0.19,0.00,0.67,33.30,28.60,0.13,0.00,0.67,(21.1Ð47.5),(11.3Ð52.2),,,,38.3,0.33,0.14,0.00,0.67,40.9,0.35,0.14,0.00,0.67,20.5,0.29,0.14,0.00,0.67,13,14.3,0.13,0.00,0.00,2.1,2.4,3.4,2.7,4.3,41.7,0.00,0.00,=,0.00,0,0.17,0.00,=,0.00,0.50,0.17,0.00,=,0.00,14,2,3,2,1,0.14,0.00,0.00,0.00,0.00,2,2,1.3,1,2,5,4,0.60,0.00,2,2,"Dr. Louis R. Manara, The Center for Reproductive Medicine & Fertility",Yes,No,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"NORTH JERSEY FERTILITY ASSOCIATES, LLC",,WAYNE,NEW JERSEY,100%,0%,0%,0%,69%,0%,0%,0%,0%,15%,4%,14%,0%,5%,9%,11%,3%,21%,0.16,"Mark X. Ransom, MD",32.00,22.00,15.00,10.00,9.00,24.10,15.80,4.20,0.08,0.13,28.10,18.20,0.13,0.10,0.44,21.90,13.60,0.07,0.00,0.11,(9.3Ð40.0),(2.9Ð34.9),,,,22.6,0.16,0.09,0.00,0.13,25.9,0.19,0.10,0.00,0.13,14.8,0.13,0.10,0.00,0.13,3.1,13.6,0.27,0.20,0.11,2,2.4,2.4,1.9,2,0.44,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.33,0.00,=,0.00,1,2,0,0,1,0.00,0.00,=,=,0.00,3,2,=,=,2,3,0,0.67,=,3,=,"North Jersey Fertility Associates, LLC",Yes,Yes,Yes,No,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,FERTILITY INSTITUTE OF NEW JERSEY AND NEW YORK,,WESTWOOD,NEW JERSEY,100%,0%,0%,0%,93%,0%,1%,11%,<1%,2%,5%,2%,0%,<1%,3%,11%,1%,36%,0.40,"Daniel Navot, MD",82.00,55.00,32.00,22.00,4.00,22.20,12.70,13.70,4.00,0.33,34.10,27.30,25.00,13.60,0.50,28.00,18.20,15.60,9.10,0.25,(18.7Ð39.1),(9.1Ð30.9),(5.3Ð32.8),(1.1Ð29.2),,28.8,18.9,16.1,9.1,0.25,31.1,24.4,18.5,9.1,0.50,18.9,19.5,11.1,4.5,0.50,2.4,3.6,3.1,0,0.00,2.3,2.7,2.7,3.4,3,39.3,0.13,0.25,0.33,0.00,0,0.00,0.00,0.00,0.00,39.1,0.20,0.40,0.50,0.00,33,7,4,0,0,24.2,0.14,0.00,=,=,2.3,2.3,3.3,=,=,11,17,0.36,0.12,2.5,2.5,Fertility Institute of New Jersey and New York,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,CENTER FOR REPRODUCTIVE MEDICINE OF NEW MEXICO,,ALBUQUERQUE,NEW MEXICO,100%,0%,0%,0%,83%,0%,1%,6%,2%,6%,2%,9%,4%,1%,15%,3%,4%,11%,0.46,"Douglas J. Thompson, MD",84.00,36.00,39.00,10.00,4.00,43.30,30.10,26.00,7.10,1.00,59.50,44.40,46.20,0.30,0.50,50.00,33.30,38.50,0.10,0.25,(38.9Ð61.1),(18.6Ð51.0),(23.4Ð55.4),,,52.5,37.5,45.5,0.13,0.50,54.5,38.7,45.5,0.13,0.50,35.1,22.6,36.4,0.13,0.50,4.8,11.1,15.4,0.20,0.50,2,2.4,2.9,3.5,1,40,0.38,0.39,0.00,0.00,0,0.00,0.00,0.00,0.00,35.7,0.42,0.20,0.00,0.00,32,9,11,2,0,43.8,0.33,0.18,0.00,=,2.3,1.9,2.5,3,=,20,30,80,46.7,1.9,2.5,Center for Reproductive Medicine of New Mexico,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,ALBANY IVF FERTILITY,,ALBANY,NEW YORK,100%,0%,0%,0%,80%,2%,0%,0%,<1%,7%,6%,16%,2%,0%,9%,4%,7%,18%,0.33,"Peter M. Horvath, MD",104.00,30.00,33.00,17.00,6.00,34.50,20.00,16.10,14.80,0.00,43.30,36.70,27.30,0.12,0.00,33.70,26.70,18.20,0.06,0.00,(24.7Ð43.6),(12.3Ð45.9),(7.0Ð35.5),,,38,34.8,20,0.06,0.00,46.1,38.1,0.32,0.09,0.00,28.9,23.8,0.26,0.09,0.00,11.5,23.3,9.1,0.06,0.33,2.3,2.9,3.3,2.5,3.8,35.6,0.27,0.11,1.00,=,4.4,0.00,0.11,0.00,=,37.1,0.38,0.17,0.00,=,15,1,4,3,0,0.13,0.00,0.00,0.00,=,2.5,4,2.3,1.7,=,12,4,0.67,0.25,2.4,2.5,Albany IVF Fertility,Yes,No,Yes,No,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,THE FERTILITY INSTITUTE AT NEW YORK METHODIST HOSPITAL,,BROOKLYN,NEW YORK,100%,0%,0%,0%,65%,0%,0%,0%,2%,3%,1%,<1%,2%,2%,2%,4%,<1%,72%,0.12,"George D. Kofinas, MD",59.00,56.00,52.00,57.00,30.00,19.60,17.80,11.00,3.30,2.80,32.20,30.40,21.20,5.30,6.70,23.70,26.80,19.20,3.50,0.00,(13.6Ð36.6),(15.8Ð40.3),(9.6Ð32.5),(0.4Ð12.1),(0.0Ð11.6),31.1,35.7,24.4,6.7,0,34.1,36.6,25.6,6.9,0,26.8,26.8,20.5,6.9,0,23.7,25,21.2,47.4,23.3,2.6,3.3,3.7,3.1,3.4,0.21,0.18,0.27,0.00,0.00,0.00,0.12,0.09,0.00,0.00,0.21,0.27,0.20,0.00,=,32,16,9,5,6,34.4,0.19,0.33,0.40,0.00,2.4,3,2.6,4,4,41,37,26.8,27,2.8,2.6,The Fertility Institute at New York Methodist Hospital,Yes,Yes,Yes,No,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,GENESIS FERTILITY & REPRODUCTIVE MEDICINE,,BROOKLYN,NEW YORK,100%,0%,0%,0%,55%,0%,0%,6%,4%,8%,3%,10%,1%,0%,27%,10%,12%,9%,0.20,"Richard V. Grazi, MD",178.00,66.00,62.00,27.00,24.00,31.10,26.00,14.00,10.60,5.30,37.10,37.90,21.00,14.80,16.70,32.00,27.30,8.10,14.80,4.20,(25.2Ð39.4),(17.0Ð39.6),(2.7Ð17.8),(4.2Ð33.7),(0.1Ð21.1),36.5,32.7,11.4,16,0.05,38.8,34.6,12.2,18.2,0.06,23.8,23.1,7.3,13.6,0.06,12.4,16.7,29,7.4,20.8,2.2,2.4,2.8,3,3.4,42.4,36,0.31,0.25,0.00,6.1,0,0.00,0.25,0.00,38.6,0.33,0.40,0.25,0.00,44,11,5,4,2,22.7,0.18,0.20,0.50,0.00,2.3,2,2.6,3.3,3,42,12,42.9,0.08,2.2,2.5,Genesis Fertility & Reproductive Medicine,Yes,No,Yes,No,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,INFERTILITY & IVF MEDICAL ASSOCIATES OF WESTERN NEW YORK,,BUFFALO,NEW YORK,100%,0%,0%,0%,73%,0%,0%,0%,0%,17%,6%,5%,10%,0%,29%,0%,19%,5%,0.09,"Michael W. Sullivan, MD",175.00,63.00,49.00,11.00,1.00,24.80,17.40,13.10,5.00,0.00,34.90,23.80,22.40,0.09,1.00,29.70,23.80,14.30,0.09,0.00,(23.1Ð37.1),(14.0Ð36.2),(5.9Ð27.2),,,33.3,28.8,17.5,0.11,0.00,35.9,30.6,18.9,0.14,0.00,26.2,22.4,16.2,0.14,0.00,10.9,17.5,18.4,0.18,0.00,2.1,2.3,2.9,2.9,2,24.6,0.20,0.00,0.00,0.00,0,0.07,0.09,0.00,0.00,26.9,0.27,0.14,0.00,=,15,3,5,1,0,0.33,0.00,0.60,0.00,=,2,1.7,1.6,2,=,8,3,0.00,0.33,2.4,2,Infertility & IVF Medical Associates of Western New York,Yes,No,Yes,No,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,THE NEW YORK FERTILITY CENTER,,FLUSHING,NEW YORK,100%,0%,0%,0%,76%,2%,0%,<1%,0%,14%,19%,14%,5%,11%,12%,8%,13%,5%,<1%,"Tony Tsai, MD",35.00,16.00,25.00,21.00,21.00,20.50,5.30,7.70,0.00,2.20,34.30,0.19,20.00,0.00,4.80,20.00,0.13,8.00,0.00,4.80,(8.4Ð36.9),,(1.0Ð26.0),(0.0Ð16.1),(0.1Ð23.8),21.9,0.15,8.7,0.00,0.07,22.6,0.15,9.1,0.00,0.08,12.9,0.15,4.5,0.00,0.08,8.6,0.19,8,33.3,33.3,2.8,2.9,3,2.3,3.5,0.58,0.00,0.20,=,0.00,0.00,0.00,0.00,=,0.00,0.43,0.00,0.50,=,0.00,4,1,1,0,0,0.25,0.00,0.00,=,=,2,2,2,=,=,0,0,=,=,=,=,The New York Fertility Center,Yes,Yes,Yes,No,Yes,No,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,MONTEFIORE'S INSTITUTE FOR REPRODUCTIVE MEDICINE AND HEALTH,,HARTSDALE,NEW YORK,100%,0%,0%,0%,64%,0%,0%,2%,3%,16%,6%,13%,1%,<1%,18%,3%,4%,19%,0.18,"Harry J. Lieman, MD",59.00,42.00,32.00,26.00,10.00,34.30,21.70,20.50,8.30,0.00,40.70,28.60,28.10,19.20,0.00,35.60,21.40,28.10,7.70,0.00,(23.6Ð49.1),(10.3Ð36.8),(13.7Ð46.7),(0.9Ð25.1),,40.4,28.1,33.3,8.7,0.00,46.7,29,36,9.5,0.00,28.9,12.9,16,4.8,0.00,11.9,23.8,15.6,11.5,0.20,2.3,2.2,2.9,3.4,2.7,41.7,0.42,0.44,0.40,=,4.2,0.00,0.11,0.00,=,38.1,0.56,0.56,0.50,=,8,5,4,0,0,0.25,0.40,0.50,=,=,2.4,1.8,2.3,=,=,5,9,0.00,0.22,2,1.7,Montefiore's Institute for Reproductive Medicine and Health,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,NORTH SHORE UNIVERSITY HOSPITAL,CENTER FOR HUMAN REPRODUCTION,MANHASSET,NEW YORK,100%,0%,0%,0%,92%,0%,0%,2%,<1%,13%,7%,10%,6%,2%,24%,6%,20%,3%,0.10,"Avner Hershlag, MD",178.00,96.00,111.00,50.00,27.00,29.00,25.70,16.60,7.50,3.10,45.50,45.80,34.20,20.00,7.40,41.60,38.50,26.10,14.00,3.70,(34.2Ð49.2),(28.8Ð49.0),(18.2Ð35.3),(5.8Ð26.7),(0.1Ð19.0),43.8,40.2,28.7,15.2,5,46.8,41.6,30.5,15.6,0.05,35.4,25.8,23.2,13.3,0.05,5.1,4.2,9,8,25.9,2.2,2.7,3.2,3.2,3.4,27.2,15.9,34.2,0.10,0.00,0,18.2,2.6,0.00,0.00,24.3,37.8,24.1,0.14,0.00,83,45,43,9,11,30.1,31.1,9.3,0.22,0.09,2.5,2.6,2.8,2.8,3.4,19,12,0.47,0.17,2,2.4,"North Shore University Hospital, Center for Human Reproduction",Yes,No,Yes,Yes,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,LONG ISLAND IVF,,MELVILLE,NEW YORK,100%,0%,0%,0%,76%,<1%,0%,4%,<1%,8%,7%,7%,4%,2%,21%,11%,13%,14%,0.13,"Daniel Kenigsberg, MD",142.00,77.00,92.00,54.00,27.00,37.80,19.10,15.40,12.10,4.30,52.80,33.80,34.80,31.50,11.10,46.50,23.40,20.70,20.40,7.40,(38.1Ð55.0),(14.5Ð34.4),(12.9Ð30.4),(10.6Ð33.5),(0.9Ð24.3),48.2,24.3,22.6,21.6,8.7,49.6,25.7,24.7,25,9.5,30.8,20,20.8,18.2,9.5,3.5,3.9,8.7,5.6,14.8,2.1,2.2,2.8,3.6,3.3,40,23.1,15.6,0.24,0.00,1.3,0,0,0.00,0.00,37.9,0.22,0.16,0.27,0.00,81,56,59,13,6,30.9,39.3,33.9,0.38,0.33,2.2,2.3,2.5,3.1,2.8,40,48,52.5,33.3,2,2.2,Long Island IVF,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,REPRODUCTIVE SPECIALISTS OF NEW YORK,,MINEOLA,NEW YORK,100%,0%,0%,0%,71%,<1%,<1%,3%,11%,9%,9%,8%,2%,3%,23%,6%,14%,10%,0.18,"Gabriel A. San Roman, MD",348.00,186.00,227.00,136.00,105.00,30.30,23.60,12.50,5.70,3.40,41.70,36.60,25.10,12.50,9.50,33.00,29.60,18.50,8.10,5.70,(28.1Ð38.3),(23.1Ð36.7),(13.7Ð24.2),(4.1Ð14.0),(2.1Ð12.0),35.5,33.3,21.2,9.8,7.2,37.7,35.7,22,10.8,8.7,28.2,27.3,18.8,9.8,7.2,6.9,11.3,12.8,17.6,21,1.8,2.1,2.6,3.3,3.4,22.1,19.1,19.3,0.06,0.10,2.8,1.5,3.5,0.12,0.00,25.2,23.6,14.3,0.09,0.17,171,69,68,10,4,22.8,23.2,10.3,0.20,0.00,1.8,1.7,1.7,1.6,2,29,26,41.4,19.2,1.9,1.8,Reproductive Specialists of New York,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,ADVANCED FERTILITY SERVICES,,NEW YORK,NEW YORK,100%,0%,0%,0%,89%,<1%,0%,2%,1%,17%,5%,18%,2%,<1%,17%,12%,15%,4%,0.10,"Hugh D. Melnick, MD",74.00,66.00,82.00,38.00,26.00,24.20,16.00,8.00,2.90,0.00,39.20,28.80,13.40,7.90,0.00,32.40,24.20,8.50,5.30,0.00,(22.0Ð44.3),(14.5Ð36.4),(3.5Ð16.8),(0.6Ð17.7),(0.0Ð13.2),33.8,25.8,9.3,5.6,0,38.1,28.1,11.3,5.9,0.00,22.2,19.3,6.5,5.9,0.00,4.1,6.1,8.5,5.3,3.8,2.8,3.2,3.2,3,2.1,41.4,0.16,0.27,0.00,=,3.4,0.16,0.09,0.00,=,41.7,0.31,0.43,0.00,=,15,14,10,0,1,0.40,0.29,0.00,=,0.00,2.9,3,2.9,=,4,19,22,0.47,18.2,2.8,2.6,Advanced Fertility Services,Yes,No,Yes,Yes,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"AMERICAN FERTILITY SERVICES, PC",,NEW YORK,NEW YORK,100%,0%,0%,0%,86%,1%,0%,6%,1%,8%,3%,32%,3%,<1%,5%,12%,22%,11%,0.04,"Andrew Loucopoulos, MD",100.00,73.00,97.00,56.00,35.00,16.20,13.10,9.90,4.40,1.90,25.00,21.90,14.40,7.10,2.90,19.00,15.10,9.30,5.40,0.00,(11.8Ð28.1),(7.8Ð25.4),(4.3Ð16.9),(1.1Ð14.9),(0.0Ð10.0),19.8,15.9,10.3,6.1,0,23.8,18.3,12.2,7.9,0,18.8,15,8.1,7.9,0,4,5.5,10.3,12.5,8.6,2.3,2.3,2.4,2.4,2.2,28,0.13,0.21,0.00,0.00,0,0.06,0.07,0.00,0.00,0.21,0.18,0.33,0.00,=,17,21,10,1,0,0.12,9.5,0.10,0.00,=,2.4,2,2.3,1,=,18,13,0.28,0.23,2.2,2.7,"American Fertility Services, PC",Yes,Yes,Yes,No,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,BATZOFIN FERTILITY SERVICES,,NEW YORK,NEW YORK,100%,0%,0%,0%,91%,2%,12%,2%,1%,<1%,10%,31%,4%,5%,4%,8%,23%,10%,0.03,"Joel Batzofin, MD",32.00,23.00,17.00,7.00,9.00,19.70,10.00,4.30,0.12,0.00,37.50,13.00,0.18,0.29,0.11,25.00,13.00,0.12,0.29,0.00,(11.5Ð43.4),(2.8Ð33.6),,,,25.8,14.3,0.13,0.29,0.00,27.6,15,0.14,0.33,0.00,13.8,10,0.14,0.33,0.00,3.1,8.7,0.06,0.00,0.00,2.4,2.5,3.4,2.8,3.6,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.33,0.00,0.00,=,3,5,0,0,2,0.33,0.00,=,=,0.00,2.7,2,=,=,1.5,26,2,50,0.00,2.5,2,Batzofin Fertility Services,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,BETH ISRAEL CENTER FOR INFERTILITY & REPRODUCTIVE HEALTH,,NEW YORK,NEW YORK,100%,0%,0%,0%,71%,0%,0%,0%,2%,14%,6%,15%,1%,<1%,27%,0%,13%,1%,0.22,"Peter Chang, MD",36.00,15.00,40.00,8.00,5.00,22.80,33.30,11.50,0.00,0.00,30.60,0.20,25.00,0.13,0.00,25.00,0.20,22.50,0.00,0.00,(12.1Ð42.2),,(10.8Ð38.5),,,28.1,0.30,36,0.00,0.00,39.1,0.43,45,0.00,0.00,30.4,0.14,45,0.00,0.00,11.1,0.33,37.5,0.25,0.00,2.5,3,4.8,5.4,3.2,0.09,0.33,0.10,0.00,=,0.09,0.33,0.00,0.00,=,0.22,0.67,0.00,=,=,21,8,5,2,0,42.9,0.75,0.20,0.50,=,2.6,3.3,4.8,4,=,8,6,0.88,0.33,2.4,3.2,Beth Israel Center for Infertility & Reproductive Health,Yes,No,Yes,No,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,BROOKLYN/WESTSIDE FERTILITY CENTER,BROOKLYN FERTILITY CENTER,NEW YORK,NEW YORK,100%,0%,0%,0%,93%,0%,0%,4%,0%,0%,0%,0%,0%,3%,3%,5%,0%,22%,0.68,"Dov B. Goldstein, MD",8.00,5.00,6.00,4.00,3.00,0.29,0.20,0.07,0.08,0.00,0.38,0.40,0.17,0.25,0.00,0.25,0.20,0.17,0.25,0.00,,,,,,0.25,0.25,0.17,0.25,0.00,0.29,0.33,0.17,0.25,0.00,0.14,0.33,0.17,0.25,0.00,0.00,0.20,0.00,0.00,0.00,2,3.3,2.5,3,2.5,0.33,0.00,0.00,0.00,=,0.00,0.00,0.00,0.00,=,0.50,0.00,0.00,0.00,=,7,1,0,2,0,0.14,0.00,=,0.00,=,2.4,2,=,3.5,=,0,0,=,=,=,=,"Brooklyn/Westside Fertility Center, Brooklyn Fertility Center",Yes,No,Yes,Yes,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,COLUMBIA UNIVERSITY CENTER FOR WOMEN'S REPRODUCTIVE CARE,,NEW YORK,NEW YORK,100%,0%,0%,0%,62%,0%,0%,<1%,<1%,4%,4%,37%,<1%,<1%,24%,4%,8%,2%,0.17,"Michael M. Guarnaccia, MD",423.00,313.00,422.00,243.00,174.00,37.20,24.70,18.20,8.20,2.00,43.70,34.20,27.50,19.80,5.70,36.60,30.00,21.10,9.50,2.30,(32.0Ð41.4),(25.0Ð35.4),(17.3Ð25.3),(6.1Ð13.9),(0.6Ð5.8),40.7,34.9,26.7,12.4,3.2,46.7,40.3,32.6,15.3,4.2,25.9,31.3,24.5,11.3,4.2,9.9,14.1,21.1,23.9,28.7,2.1,2.3,2.7,3.2,3.7,43.8,21.5,25,10.4,0.00,2.2,4.7,2.6,4.2,0.00,44.5,22.3,24.7,26.1,0.00,61,43,32,11,8,34.4,39.5,37.5,0.27,0.25,2.1,1.9,2.1,2.1,1.9,109,27,47.7,11.1,2.3,1.8,Columbia University Center for Women's Reproductive Care,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,IVF NEW YORK,,NEW YORK,NEW YORK,100%,0%,0%,0%,100%,0%,0%,0%,0%,50%,25%,8%,0%,0%,0%,0%,17%,0%,0.00,"Satwant K. Dhamoon, MD",4.00,1.00,3.00,0.00,1.00,0.18,0.50,0.14,=,0.00,0.25,1.00,0.33,=,0.00,0.25,1.00,0.33,=,0.00,,,,,,0.25,1.00,0.33,=,0.00,0.25,1.00,0.33,=,0.00,0.25,1.00,0.33,=,0.00,0.00,0.00,0.00,=,0.00,2.8,4,2.3,=,3,1.00,1.00,0.00,=,=,0.00,0.00,0.00,=,=,0.00,0.00,0.00,=,=,2,0,0,0,0,0.00,=,=,=,=,2.5,=,=,=,=,1,0,0.00,=,2,=,This clinic has closed or reorganized since 2009.  Information on current clinic services and profile therefore is not provided here.  Contact the NASS Help Desk for current information about this clinic.,,,,,,,,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
