PrevClinName1,PrevClinName2,ClinCityCode,ClinStateCode,IVF_Rate,GIFT_Rate,ZIFT_Rate,Combo_Rate,ICSI_Rate,Unstimulated_Rate,Gest_Rate,Diag_TubalRate,Diag_OvulatoryRate,Diag_DORRate,Diag_EndometriosisRate,Diag_UterineRate,Diag_MaleRate,Diag_OtherRate,Diag_UnknownRate,Diag_ComboNoMaleRate,Diag_ComboMaleRate,MedicalDirector,FshNDCycle1,FshNDCycle2,FshNDCycle3,FshNDCycle4,FshNDPregRate1,FshNDPregRate2,FshNDPregRate3,FshNDPregRate4,FshNDLvBirthsRate1,FshNDLvBirthsRate2,FshNDLvBirthsRate3,FshNDLvBirthsRate4,FshCI1,FshCI2,FshCI3,FshCI4,FshNDRetsRate1,FshNDRetsRate2,FshNDRetsRate3,FshNDRetsRate4,FshNDTransRate1,FshNDTransRate2,FshNDTransRate3,FshNDTransRate4,FshNDSingLvBirthRate1,FshNDSingLvBirthRate2,FshNDSingLvBirthRate3,FshNDSingLvBirthRate4,FshNDCansRate1,FshNDCansRate2,FshNDCansRate3,FshNDCansRate4,FshNDEmbryosRate1,FshNDEmbryosRate2,FshNDEmbryosRate3,FshNDEmbryosRate4,FshNDTwinPregsRate1,FshNDTwinPregsRate2,FshNDTwinPregsRate3,FshNDTwinPregsRate4,FshNDTripPregsRate1,FshNDTripPregsRate2,FshNDTripPregsRate3,FshNDTripPregsRate4,FshNDMultInfsRate1,FshNDMultInfsRate2,FshNDMultInfsRate3,FshNDMultInfsRate4,ThwNDTransfers1,ThwNDTransfers2,ThwNDTransfers3,ThwNDTransfers4,ThwNDLvBirthsRate1,ThwNDLvBirthsRate2,ThwNDLvBirthsRate3,ThwNDLvBirthsRate4,ThwNDEmbryosRate1,ThwNDEmbryosRate2,ThwNDEmbryosRate3,ThwNDEmbryosRate4,FshDnrTransfers,ThwDnrTransfers,FshDnrLvBirthsRate,ThwDnrLvBirthsRate,FshDnrEmbryosRate,ThwDnrEmbryosRate,CurrClinNameAll,DonorEgg,DonorEmbryo,SingleWomen,Surrogates,Cryopreservation,SART_Member,Accreditation
ROBERT WOOD JOHNSON MEDICAL SCHOOL IVF PROGRAM,,NEW BRUNSWICK,NEW JERSEY,100%,0%,0%,0%,53%,0%,0%,15%,6%,7%,3%,10%,29%,11%,<1%,1%,17%,"David B. Seifer, M.D.",87,35,41,24,34.5,20,24.4,4.2,26.4,11.4,19.5,4.2,(17.2 - 35.7),(0.9 - 22.0),(7.4 - 31.6),(0.0 - 12.2),32.4,14.3,32,5,34.3,14.3,32,0.055555556,26.9,10.7,24,0,18.4,20,39,16.7,2.1,2.1,2.6,2.7,16.7,0.285714286,0.2,1,3.3,0,0.3,0,21.7,0.25,0.25,1,26,13,6,1,19.2,0.461538462,0.5,0,2.1,2.3,2.3,2,0,3,=,1,=,2.3,Robert Wood Johnson Medical School IVF Program,Yes,Yes,Yes,No,Yes,Yes,Yes
IVF NEW JERSEY,,SOMERSET,NEW JERSEY,100%,0%,0%,0%,37%,0%,<1%,6%,6%,18%,3%,<1%,10%,5%,4%,22%,25%,"Michael C. Darder, M.D.",162,87,68,27,45.7,33.3,39.7,22.2,38.9,27.6,26.5,22.2,(31.4 - 46.4),(18.2 - 37.0),(16.0 - 37.0),(6.5 - 37.9),40.1,30.8,32.7,27.3,42,32,33.3,0.333333333,24.7,21.3,29.6,0.277777778,3.1,10.3,19.1,18.5,2.1,2.2,2.4,2.7,36.5,34.5,22.2,0.166666667,2.7,0,0,0,41.3,33.3,0.111111111,0.166666667,5,3,1,1,0.4,0.666666667,1,0,2,1.7,1,2,89,21,61.8,47.6,2,2,IVF New Jersey,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DR. LOUIS R. MANARA,,VOORHEES,NEW JERSEY,100%,0%,0%,0%,39%,0%,3%,30%,5%,11%,6%,3%,28%,3%,14%,0%,0%,"Louis R. Manara, D.O.",25,3,3,2,36,0,0,0,28,0,0,0,(10.4 - 45.6),,,,28,0,0,0,28,0,0,0,12,0,0,0,0,0,0,0,2.2,4,2.7,2,0.333333333,=,=,=,0.222222222,=,=,=,0.571428571,=,=,=,0,0,1,0,=,=,0,=,=,=,3,=,2,0,0.5,=,2.5,=,Dr. Louis R. Manara,Yes,Yes,Yes,Yes,Yes,Yes,Yes
FERTILITY INSTITUTE OF NEW JERSEY,,WESTWOOD,NEW JERSEY,100%,0%,0%,0%,82%,0%,<1%,9%,3%,11%,1%,1%,9%,1%,4%,19%,42%,"Daniel Navot, M.D.",95,37,37,23,30.5,32.4,21.6,8.7,23.2,29.7,18.9,8.7,(14.7 - 31.6),(15.0 - 44.5),(6.3 - 31.5),(0.0 - 20.2),23.2,30.6,18.9,9.1,23.7,31.4,20.6,9.1,12.9,25.7,14.7,4.5,0,2.7,0,4.3,2.6,3,3.2,3.5,31,0.25,0.25,0.5,6.9,0,0,0,45.5,0.181818182,0.285714286,0.5,13,5,5,1,0.076923077,0,0,0,2.5,2.4,3,4,14,4,0.357142857,0.75,2.9,2.5,Fertility Institute of New Jersey,Yes,Yes,Yes,No,Yes,Yes,Yes
CENTER FOR REPRODUCTIVE MEDICINE OF NEW MEXICO,,ALBUQUERQUE,NEW MEXICO,100%,0%,0%,0%,62%,0%,0%,8%,<1%,5%,1%,2%,7%,<1%,9%,21%,46%,"Douglas J. Thompson, M.D.",56,29,24,8,67.9,69,33.3,0.375,57.1,55.2,29.2,0,(44.2 - 70.1),(37.1 - 73.3),(11.0 - 47.4),,60.4,57.1,0.368421053,0,60.4,61.5,0.388888889,0,30.2,34.6,0.222222222,0,5.4,3.4,20.8,0.375,2.2,2.5,2.9,3.6,39.5,40,0.5,0,5.3,10,0,0,50,0.4375,0.428571429,=,6,2,1,4,0.166666667,0.5,0,0.25,2.8,3,3,3,39,14,71.8,0.285714286,2.2,2.9,Center for Reproductive Medicine of New Mexico,Yes,Yes,Yes,Yes,Yes,Yes,Yes
"ALBANY IVF, FERTILITY AND GYNECOLOGY",,ALBANY,NEW YORK,100%,0%,0%,0%,84%,0%,0%,33%,10%,8%,10%,0%,8%,2%,4%,12%,13%,"Peter M. Horvath, M.D.",22,18,10,1,13.6,0.333333333,0.1,0,13.6,0.222222222,0.1,0,(0.0 - 28.0),,,,14.3,0.266666667,0.1,0,15,0.266666667,0.142857143,=,10,0.2,0.142857143,=,4.5,0.166666667,0,0,3.8,4,4.1,=,0,0.166666667,0,=,0.333333333,0.166666667,0,=,0.333333333,0.25,0,=,0,0,0,0,=,=,=,=,=,=,=,=,0,0,=,=,=,=,"Albany IVF, Fertility and Gynecology",Yes,No,Yes,No,Yes,Yes,Yes
LEADING INSTITUTE FOR FERTILITY ENHANCEMENT (L.I.F.E.),,ALBANY,NEW YORK,100%,0%,0%,0%,29%,0%,0%,32%,3%,5%,11%,0%,12%,7%,4%,21%,5%,"Edgar S. Henriques, M.D.",27,11,16,2,29.6,0.272727273,0.1875,0,22.2,0.272727273,0.125,0,(6.5 - 37.9),,,,27.3,0.272727273,0.166666667,0,0.352941176,0.3,0.222222222,0,0.235294118,0.2,0.222222222,0,18.5,0,0.25,0,3.2,3.2,2.9,4,0.25,0.333333333,0.333333333,=,0,0,0,=,0.333333333,0.333333333,0,=,1,0,0,0,1,=,=,=,3,=,=,=,0,0,=,=,=,=,Leading Institute for Fertility Enhancement (L.I.F.E.),No,No,Yes,No,Yes,Yes,Yes
THE FERTILITY INSTITUTE AT NEW YORK METHODIST HOSPITAL,,BROOKLYN,NEW YORK,100%,0%,0%,0%,87%,0%,0%,23%,4%,31%,11%,<1%,8%,<1%,<1%,17%,3%,"George D. Kofinas, M.D.",33,8,15,2,48.5,0.5,0.066666667,0,30.3,0.375,0,0,(14.6 - 46.0),,,,32.3,0.375,0,0,32.3,0.375,0,0,12.9,0.375,0,0,6.1,0,0.066666667,0.5,4,4.8,4.6,5,0.25,0.25,0,=,0.25,0,0,=,0.6,0,=,=,11,2,0,0,0.454545455,0.5,=,=,4.5,4,=,=,15,24,0.466666667,33.3,4.5,4,The Fertility Institute at New York Methodist Hospital,Yes,Yes,Yes,No,Yes,Yes,Yes
GENESIS FERTILITY & REPRODUCTIVE MEDICINE,,BROOKLYN,NEW YORK,>99%,0%,<1%,0%,58%,0%,0%,10%,3%,3%,2%,0%,36%,<1%,8%,6%,32%,"Susan M. Lobel, M.D.",202,69,76,51,57.9,43.5,21.1,9.8,47.5,36.2,11.8,2,(40.6 - 54.4),(24.9 - 47.6),(4.6 - 19.1),(0.0 - 5.8),51.6,41,16.4,3.1,54.2,43.1,17.6,3.2,35,22.4,11.8,3.2,7.9,11.6,27.6,37.3,2.8,3.4,3.5,3.3,28.2,33.3,0.25,0,7.7,10,0,0,35.4,48,0.333333333,0,11,4,0,2,0.363636364,0.25,=,0,1.8,3,=,5,22,5,45.5,0.2,2.6,2.2,Genesis Fertility & Reproductive Medicine,Yes,No,Yes,No,Yes,Yes,Yes
"HEALTH SCIENCE CENTER, STATE UNIVERSITY OF NEW YORK AT STONY BROOK",DIVISION OF REPRODUCTIVE ENDOCRINOLOGY AND INFERTILITY,EAST SETAUKET,NEW YORK,100%,0%,0%,0%,40%,0%,0%,24%,3%,0%,1%,3%,22%,1%,0%,23%,23%,"Richard A. Bronson, M.D.",25,21,16,1,40,14.3,0.1875,0,24,4.8,0.0625,0,(7.3 - 40.7),(0.0 - 13.9),,,0.333333333,0.076923077,0.111111111,=,0.352941176,0.076923077,0.125,=,0.235294118,0.076923077,0,=,28,38.1,0.4375,1,3.1,3.2,3.9,=,0.1,0,0.333333333,=,0.2,0,0,=,0.333333333,0,1,=,9,6,3,0,0.111111111,0,0,=,2.9,2.8,3.3,=,0,0,=,=,=,=,"Health Science Center, State University of New York at Stony Brook, Division of Reproductive Endocrinology and Infertility",No,No,No,No,Yes,Yes,Yes
MONTEFIORE'S INSTITUTE FOR REPRODUCTIVE MEDICINE AND HEALTH,,HARTSDALE,NEW YORK,>99%,0%,0%,<1%,43%,0%,0%,16%,6%,17%,3%,<1%,22%,3%,9%,8%,15%,"Harry J. Lieman, M.D.",122,56,71,38,32.8,26.8,19.7,7.9,26.2,25,11.3,5.3,(18.4 - 34.0),(13.7 - 36.3),(3.9 - 18.6),(0.0 - 12.4),32.3,31.8,14.3,7.4,34,33.3,15.1,8.7,18.1,19,7.5,4.3,18.9,21.4,21.1,28.9,2.8,3,3.2,3.7,40,0.2,0.214285714,0.666666667,0,0.2,0.071428571,0,46.9,0.428571429,0.5,0.5,30,9,13,5,16.7,0.222222222,0.076923077,0,2.8,2.4,3.1,3.4,13,5,0.692307692,0,2.8,2.4,Montefiore's Institute for Reproductive Medicine and Health,Yes,Yes,Yes,Yes,Yes,Yes,Yes
"KREINER IVF, EAST COAST FERTILITY",,HICKSVILLE,NEW YORK,100%,0%,0%,0%,50%,0%,0%,7%,5%,6%,3%,0%,5%,10%,5%,39%,20%,"David Kreiner, M.D.",63,36,40,26,54,30.6,25,7.7,47.6,30.6,20,0,(35.3 - 60.0),(15.5 - 45.6),(7.6 - 32.4),(0.0 - 100.0),50.8,35.5,22.2,0,55.6,36.7,25.8,0,37,23.3,16.1,0,6.3,13.9,10,19.2,2.3,2.5,3,2.8,41.2,0.363636364,0.3,0,0,0,0.1,0,33.3,0.363636364,0.375,=,18,11,8,3,0.222222222,0.090909091,0.25,0,2.8,3,2.5,3.7,1,1,1,0,2,3,"Kreiner IVF, East Coast Fertility",Yes,Yes,Yes,Yes,Yes,Yes,Yes
GARDEN CITY CENTER FOR ADVANCED REPRODUCTIVE TECHNOLOGIES,"YU-KANG YING, M.D., P.C. ",LAKE SUCCESS,NEW YORK,100%,0%,0%,0%,26%,0%,0%,23%,0%,2%,30%,4%,21%,0%,5%,2%,13%,"Yu-Kang Ying, M.D.",5,6,14,3,0.2,0.166666667,0.214285714,0.333333333,0.2,0,0.142857143,0.333333333,,,,,0.2,0,0.2,0.333333333,0.2,0,0.285714286,0.333333333,0.2,0,0.142857143,0,0,0,0.285714286,0,2.8,2.8,3.1,3.3,0,0,0,0,0,0,0.333333333,1,0,=,0.5,1,4,3,2,3,0.25,0.333333333,0.5,0.333333333,3.3,3,4,3,2,2,0,0,2,2.5,"Garden City Center for Advanced Reproductive Technologies, Yu-Kang Ying, M.D., P.C.",Yes,No,Yes,No,Yes,Yes,Yes
NORTH SHORE UNIVERSITY HOSPITAL,CENTER FOR HUMAN REPRODUCTION,MANHASSET,NEW YORK,100%,0%,0%,0%,67%,0%,0%,17%,3%,<1%,7%,<1%,32%,5%,20%,5%,9%,"Avner Hershlag, M.D.",213,99,125,50,37.6,35.4,24.8,12,32.9,29.3,16,4,(26.6 - 39.2),(20.3 - 38.3),(9.6 - 22.4),(0.0 - 9.4),38.7,31.9,22.2,5.7,39.1,32.6,23,5.7,25.7,21.3,16.1,5.7,15,8.1,28,30,3.2,3.6,4,4.3,23.8,28.6,19.4,0.166666667,15,5.7,9.7,0,34.3,34.5,30,0,57,35,27,8,10.5,14.3,14.8,0,3.3,3.5,3.7,3.6,0,0,=,=,=,=,"North Shore University Hospital, Center for Human Reproduction",Yes,No,Yes,No,Yes,Yes,Yes
REPRODUCTIVE SCIENCE ASSOCIATES,,MINEOLA,NEW YORK,100%,0%,0%,0%,65%,<1%,0%,22%,10%,3%,3%,<1%,22%,2%,26%,3%,8%,"Gabriel A. San Roman, M.D.",359,190,177,91,24,23.7,24.3,11,19.2,20.5,15.8,8.8,(15.1 - 23.3),(14.8 - 26.3),(10.4 - 21.2),(3.0 - 14.6),19.7,21.2,16.5,9.3,21.6,23.1,17.8,10.1,13.5,14.2,13.4,7.6,2.2,3.2,4,5.5,2.6,3,3.5,3.7,31.4,31.1,11.6,0.2,5.8,6.7,4.7,0,37.7,38.5,25,0.25,188,51,36,18,16,33.3,19.4,0.222222222,2.6,3.3,3.1,3.3,0,0,=,=,=,=,Reproductive Science Associates,Yes,No,Yes,No,Yes,Yes,Yes
ADVANCED FERTILITY SERVICES,,NEW YORK,NEW YORK,100%,0%,0%,0%,84%,1%,0%,19%,6%,<1%,2%,0%,31%,16%,6%,1%,18%,"Hugh D. Melnick, M.D.",120,77,65,36,23.3,15.6,20,13.9,17.5,14.3,13.8,11.1,(10.7 - 24.3),(6.5 - 22.1),(5.4 - 22.2),(0.8 - 21.4),18.1,16.2,14.8,12.5,18.1,16.7,15.8,13.3,12.1,7.6,12.3,10,3.3,11.7,6.2,11.1,3.7,3.8,3.7,3.3,46.4,0.25,0.230769231,0.2,7.1,0.333333333,0,0,33.3,0.545454545,0.222222222,0.25,10,3,1,1,0.1,0.333333333,0,1,3.5,3.3,4,3,33,26,15.2,11.5,3.7,3.5,Advanced Fertility Services,Yes,Yes,Yes,No,Yes,Yes,Yes
BETH ISRAEL CENTER FOR INFERTILITY & REPRODUCTIVE HEALTH,,NEW YORK,NEW YORK,100%,0%,0%,0%,58%,0%,0%,23%,3%,23%,0%,1%,11%,3%,5%,13%,18%,"Peter Chang, M.D.",19,12,19,10,0.315789474,0.5,0.210526316,0.3,0.263157895,0.416666667,0.157894737,0.2,,,,,0.263157895,0.454545455,0.166666667,0.285714286,0.263157895,0.454545455,0.166666667,0.285714286,0.157894737,0.181818182,0.111111111,0.285714286,0,0.083333333,0.052631579,0.3,4,4.5,4.3,5.7,0.166666667,0.166666667,0.25,0,0.166666667,0.333333333,0,0,0.4,0.6,0.333333333,0,2,0,0,0,0,=,=,=,4.5,=,=,=,12,3,0.416666667,0,4.1,3.3,Beth Israel Center for Infertility & Reproductive Health,Yes,No,Yes,No,Yes,Yes,Yes
BROOKLYN FERTILITY CENTER,,NEW YORK,NEW YORK,100%,0%,0%,0%,71%,0%,2%,8%,0%,15%,1%,6%,2%,4%,1%,37%,26%,"Dov B. Goldstein, M.D.",21,6,10,0,38.1,0.666666667,0.2,=,38.1,0.666666667,0.1,=,(17.3 - 58.9),,,,38.1,0.666666667,0.1,=,40,0.8,0.111111111,=,20,0.6,0,=,0,0,0,=,3.3,3.4,3.4,=,0.5,0.25,0.5,=,0.125,0,0.5,=,0.5,0.25,1,=,8,1,0,0,0.125,0,=,=,3.3,4,=,=,7,12,0.142857143,0.083333333,3.4,3.2,Brooklyn Fertility Center,Yes,No,Yes,Yes,Yes,Yes,Yes
COLUMBIA UNIVERSITY CENTER FOR WOMEN'S REPRODUCTIVE CARE,,NEW YORK,NEW YORK,>99%,0%,0%,<1%,41%,0%,0%,7%,3%,31%,2%,<1%,16%,5%,5%,8%,23%,"Melvin Thorton, M.D.",159,117,128,89,34.6,23.1,18,14.6,31.4,21.4,14.1,7.9,(24.2 - 38.7),(13.9 - 28.8),(8.0 - 20.1),(2.3 - 13.5),38.5,29.4,23.4,13,40.3,32.1,25.4,13.5,27.4,19.2,22.5,11.5,18.2,27.4,39.8,39.3,3,3.5,3.8,4.5,20,29.6,21.7,0.076923077,12.7,18.5,0,0.076923077,32,40,0.111111111,0.142857143,32,12,8,3,43.8,0.5,0.125,0,3.3,3.3,3.8,4.3,85,32,42.4,21.9,3.1,3.4,Columbia University Center for Women's Reproductive Care,Yes,Yes,Yes,Yes,Yes,Yes,Yes
"NABIL HUSAMI, M.D.",,NEW YORK,NEW YORK,>99%,<1%,0%,0%,72%,2%,0%,10%,23%,14%,3%,2%,13%,<1%,4%,14%,16%,"Nabil W. Husami, M.D.",100,65,71,40,22,20,22.5,10,17,20,18.3,7.5,(9.6 - 24.4),(10.3 - 29.7),(9.3 - 27.3),(0.0 - 15.7),18.7,25,22,9.7,20,26.5,24.5,9.7,15.3,22.4,17,9.7,9,20,16.9,22.5,3,3.1,3.4,3.2,18.2,0.230769231,0.25,0,0,0,0.125,0,0.235294118,0.153846154,0.307692308,0,15,9,7,1,0.066666667,0,0.142857143,0,2.9,3.2,3,4,8,1,0.25,0,3.1,2,"Nabil Husami, M.D.",Yes,Yes,Yes,No,Yes,No,None
MACLEOD LABORATORY,,NEW YORK,NEW YORK,100%,0%,0%,0%,21%,0%,0%,0%,14%,29%,0%,0%,21%,0%,36%,0%,0%,"Attila Toth, M.D.",7,4,2,1,0.142857143,0,0.5,0,0.142857143,0,0,0,,,,,0.142857143,0,0,0,0.142857143,0,0,0,0.142857143,0,0,0,0,0,0,0,2.1,2.8,2.5,4,0,=,0,=,0,=,0,=,0,=,=,=,0,0,0,0,=,=,=,=,=,=,=,=,0,0,=,=,=,=,MacLeod Laboratory,No,No,Yes,No,No,No,None
MEDICAL OFFICES FOR HUMAN REPRODUCTION,CENTER FOR HUMAN REPRODUCTION (CHR),NEW YORK,NEW YORK,100%,0%,0%,0%,58%,0%,0%,7%,4%,5%,2%,0%,6%,18%,3%,23%,32%,"Norbert Gleicher, M.D.",104,50,54,36,27.9,30,14.8,16.7,18.3,16,3.7,2.8,(10.8 - 25.7),(5.8 - 26.2),(0.0 - 8.7),(0.0 - 8.1),21.6,18.2,4.4,3.6,24.7,20.5,5.6,4.2,18.2,15.4,0,4.2,15.4,12,16.7,22.2,2.5,2.5,3.2,3.2,17.2,0.133333333,0.375,0,3.4,0,0,0,0.263157895,0.25,1,0,40,14,11,2,20,0.214285714,0.090909091,0,3,3,2.8,4,26,24,34.6,29.2,2.4,2.9,"Medical Offices for Human Reproduction, Center for Human Reproduction (CHR)",Yes,Yes,Yes,No,Yes,Yes,Yes
DR. LILLIAN D. NASH,,NEW YORK,NEW YORK,100%,0%,0%,0%,50%,0%,0%,7%,0%,5%,2%,0%,17%,0%,2%,36%,31%,"Lillian D. Nash, M.D.",8,13,6,3,0.125,0.384615385,0,0,0.125,0.153846154,0,0,,,,,0.125,0.2,0,0,0.125,0.2,0,0,0.125,0.2,0,0,0,0.230769231,0.333333333,0.333333333,3.1,2.8,3,4,1,0,=,=,0,0,=,=,0,0,=,=,4,1,1,0,0.25,0,0,=,2.8,3,3,=,0,0,=,=,=,=,Dr. Lillian D. Nash,No,No,Yes,No,Yes,Yes,Yes
NEW YORK FERTILITY INSTITUTE,,NEW YORK,NEW YORK,>99%,0%,0%,<1%,93%,0%,0%,1%,9%,4%,11%,1%,35%,12%,6%,2%,19%,"Majid Fateh, M.D.",34,24,41,28,47.1,37.5,34.1,25,47.1,29.2,34.1,21.4,(30.3 - 63.8),(11.0 - 47.4),(19.6 - 48.7),(6.2 - 36.6),48.5,30.4,35.9,23.1,50,35,37.8,25,34.4,30,32.4,20.8,2.9,4.2,4.9,7.1,4.5,4.4,3.7,4.4,0.3125,0.111111111,0.142857143,0.142857143,0,0.111111111,0,0.285714286,0.3125,0.142857143,0.142857143,0.166666667,3,2,0,0,0.333333333,0.5,=,=,5,4.5,=,=,16,2,0.6875,0.5,3.6,3.5,New York Fertility Institute,Yes,No,Yes,Yes,Yes,Yes,Yes
"OFFICES FOR FERTILITY AND REPRODUCTIVE MEDICINE, P.C.",,NEW YORK,NEW YORK,100%,0%,0%,0%,62%,0%,0%,<1%,1%,9%,0%,<1%,4%,<1%,1%,17%,65%,"Cecilia Schmidt-Sarosi, M.D.",54,36,46,35,27.8,22.2,23.9,5.7,24.1,13.9,21.7,2.9,(12.7 - 35.5),(2.6 - 25.2),(9.8 - 33.7),(0.0 - 8.4),27.1,14.3,23.8,4,29.5,16.1,26.3,4.3,22.7,16.1,15.8,4.3,11.1,2.8,8.7,28.6,3.7,4.2,3.6,3,0.133333333,0,0.363636364,0,0.266666667,0,0,0,0.230769231,0,0.4,0,10,12,7,5,0.3,0.166666667,0.285714286,0.4,3.8,3.9,4,3,28,26,39.3,30.8,2.8,3.7,"Offices for Fertility and Reproductive Medicine, P.C.",Yes,Yes,Yes,Yes,Yes,Yes,Yes
"PROGRAM FOR IN VITRO FERTILIZATION, REPRODUCTIVE SURGERY AND INFERTILITY",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NEW YORK,NEW YORK,100%,0%,0%,0%,29%,0%,0%,5%,5%,13%,3%,2%,10%,4%,9%,25%,24%,"James A. Grifo, M.D., Ph.D.",258,269,318,194,51.2,49.8,32.1,26.8,44.6,41.6,23.6,17,(38.5 - 50.6),(35.7 - 47.5),(18.9 - 28.3),(11.7 - 22.3),48.9,50,30.2,22.1,51.3,50.5,30.9,22.6,30.8,33.8,21,19.9,8.9,16.7,22,23.2,2.5,2.7,3.2,3.6,35.6,28.4,23.5,13.5,3.8,6,6.9,3.8,40,33,32,12.1,38,38,36,14,31.6,28.9,22.2,0.071428571,2.4,2.5,2.7,2.9,159,38,54.1,36.8,2.3,2,"Program for In Vitro Fertilization, Reproductive Surgery and Infertility, New York University School of Medicine",Yes,No,Yes,Yes,Yes,Yes,Yes
REPRODUCTIVE ENDOCRINOLOGY ASSOCIATES OF ST. LUKE'S ROOSEVELT HOSPITAL,,NEW YORK,NEW YORK,100%,0%,0%,0%,71%,0%,0%,22%,3%,18%,2%,<1%,14%,6%,7%,9%,18%,"Martin Keltz, M.D.",62,50,46,27,48.4,50,41.3,40.7,37.1,38,30.4,33.3,(25.1 - 49.1),(24.5 - 51.5),(17.1 - 43.7),(15.6 - 51.1),40.4,39.6,36.8,39.1,40.4,40.4,37.8,39.1,22.8,34,32.4,26.1,8.1,4,17.4,14.8,2.8,3.2,3.5,4.2,46.7,32,0.210526316,0.181818182,16.7,20,0.157894737,0.181818182,43.5,0.157894737,0.142857143,0.333333333,10,3,0,1,0.2,0,=,0,3.5,4.7,=,4,3,0,0.666666667,=,3,=,Reproductive Endocrinology Associates of St. Luke's Roosevelt Hospital,Yes,No,Yes,No,Yes,Yes,Yes
"REPRODUCTIVE MEDICINE ASSOCIATES OF NEW YORK, L.L.P.",,NEW YORK,NEW YORK,100%,0%,0%,0%,38%,0%,0%,16%,7%,16%,5%,2%,15%,4%,18%,8%,9%,"Lawrence Grunfeld, M.D.",97,48,47,18,58.8,47.9,36.2,0.333333333,45.4,43.8,21.3,0.166666667,(35.5 - 55.3),(29.7 - 57.8),(9.6 - 33.0),,51.2,51.2,28.6,0.230769231,53.7,51.2,30.3,0.25,25.6,34.1,30.3,0.25,11.3,14.6,25.5,0.277777778,2.7,2.9,3.3,3.5,42.1,30.4,0.058823529,0,10.5,13,0.058823529,0,52.3,33.3,0,0,6,3,1,3,0.666666667,0,0,0.333333333,2.8,2.7,2,2,38,9,60.5,0.222222222,2.5,2,"Reproductive Medicine Associates of New York, L.L.P.",Yes,No,Yes,No,Yes,Yes,Pending
WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY,CENTER FOR REPRODUCTIVE MEDICINE & INFERTILITY,NEW YORK,NEW YORK,100%,0%,0%,0%,61%,<1%,<1%,9%,5%,16%,5%,2%,20%,3%,5%,16%,19%,"Zev Rosenwaks, M.D.",565,433,481,276,54.2,48.7,39.3,27.9,48,42.7,30.1,18.1,(43.8 - 52.1),(38.1 - 47.4),(26.0 - 34.2),(13.6 - 22.7),52.9,48.1,35.8,22.3,55.5,50.1,37.3,23.3,31.1,25.7,28.5,20,9.4,11.1,15.8,18.8,2.7,3.3,3.5,3.8,34.3,29.9,23.3,11.7,12.1,18,6.3,3.9,43.9,48.6,23.4,14,74,34,27,4,41.9,35.3,14.8,0,2.5,2.6,2.6,4.5,103,15,53.4,0.533333333,2.7,1.8,"Weill Medical College of Cornell University, Center for Reproductive Medicine & Infertility",Yes,Yes,Yes,Yes,Yes,Yes,Yes
CENTER FOR FERTILITY AND ADVANCED REPRODUCTIVE MEDICINE,AT BELLEVUE WOMAN'S HOSPITAL,NISKAYUNA,NEW YORK,100%,0%,0%,0%,53%,0%,0%,19%,3%,5%,9%,0%,23%,1%,20%,4%,16%,"John M. Donhowe, M.D.",53,16,16,4,30.2,0.375,0.125,0,30.2,0.375,0.125,0,(17.8 - 42.5),,,,30.2,0.375,0.125,0,31.4,0.375,0.166666667,0,25.5,0.25,0.166666667,0,0,0,0,0,2.6,2.4,2.8,2.8,0.1875,0.166666667,0,=,0,0.166666667,0,=,0.1875,0.333333333,0,=,23,9,13,2,21.7,0.111111111,0.076923077,0,2.4,2.1,2.8,3,1,1,1,1,3,3,Center for Fertility and Advanced Reproductive Medicine at Bellevue Woman's Hospital,Yes,Yes,Yes,No,Yes,No,Yes
LONG ISLAND IVF ASSOCIATES,,PORT JEFFERSON,NEW YORK,99%,<1%,<1%,<1%,60%,0%,<1%,17%,10%,8%,10%,<1%,17%,4%,10%,10%,13%,"Daniel Kenigsberg, M.D.",207,87,110,45,52.2,39.1,34.5,24.4,43.5,33.3,20.9,17.8,(36.7 - 50.2),(23.4 - 43.2),(13.3 - 28.5),(6.6 - 28.9),48.1,37.2,24.7,21.1,49.7,39.7,27.1,22.2,32.6,26,22.4,22.2,9.7,10.3,15.5,15.6,2.5,2.8,3,3.1,24.1,26.5,7.9,0,9.3,8.8,2.6,0,34.4,34.5,17.4,0,94,61,43,8,26.6,19.7,14,0.25,2.9,2.9,2.9,2.6,53,36,49.1,30.6,2.3,2.7,Long Island IVF Associates,Yes,Yes,Yes,Yes,Yes,Yes,Yes
INSTITUTE FOR REPRODUCTIVE HEALTH AND INFERTILITY,,ROCHESTER,NEW YORK,100%,0%,0%,0%,81%,0%,0%,17%,4%,6%,4%,0%,14%,3%,1%,17%,34%,"Eberhard Muechler, M.D.",25,14,15,0,40,0.357142857,0.266666667,=,32,0.357142857,0.2,=,(13.7 - 50.3),,,,36.4,0.416666667,0.214285714,=,36.4,0.454545455,0.25,=,13.6,0.363636364,0.25,=,12,0.142857143,0.066666667,=,2.5,3,2.6,=,0.5,0.2,0.25,=,0.1,0,0,=,0.625,0.2,0,=,4,3,3,0,0,0.666666667,0,=,2,2,2.7,=,9,3,0.666666667,0,2.6,1.7,Institute for Reproductive Health and Infertility,Yes,Yes,Yes,Yes,Yes,Yes,Yes
