OrderID,PrevClinName1,PrevClinName2,ClinCityCode,ClinStateCode,IVF_Rate,GIFT_Rate,ZIFT_Rate,Combo_Rate,ICSI_Rate,Unstimulated_Rate,Gest_Rate,PGD_Rate,eSETTotal,Diag_TubalRate,Diag_OvulatoryRate,Diag_DORRate,Diag_EndometriosisRate,Diag_UterineRate,Diag_MaleRate,Diag_OtherRate,Diag_UnknownRate,Diag_ComboNoMaleRate,Diag_ComboMaleRate,MedicalDirector,FshNDCycle1,FshNDCycle2,FshNDCycle3,FshNDCycle4,FshNDCycle5,FshNDImplant1,FshNDImplant2,FshNDImplant3,FshNDImplant4,FshNDImplant5,FshNDPregRate1,FshNDPregRate2,FshNDPregRate3,FshNDPregRate4,FshNDPregRate5,FshNDLvBirthsRate1,FshNDLvBirthsRate2,FshNDLvBirthsRate3,FshNDLvBirthsRate4,FshNDLvBirthsRate5,FshCI1,FshCI2,FshCI3,FshCI4,FshCI5,FshNDRetsRate1,FshNDRetsRate2,FshNDRetsRate3,FshNDRetsRate4,FshNDRetsRate5,FshNDTransRate1,FshNDTransRate2,FshNDTransRate3,FshNDTransRate4,FshNDTransRate5,FshNDSnglLB_TransRate1,FshNDSnglLB_TransRate2,FshNDSnglLB_TransRate3,FshNDSnglLB_TransRate4,FshNDSnglLB_TransRate5,FshNDCansRate1,FshNDCansRate2,FshNDCansRate3,FshNDCansRate4,FshNDCansRate5,FshNDEmbryosRate1,FshNDEmbryosRate2,FshNDEmbryosRate3,FshNDEmbryosRate4,FshNDEmbryosRate5,FshNDTwinPregsRate1,FshNDTwinPregsRate2,FshNDTwinPregsRate3,FshNDTwinPregsRate4,FshNDTwinPregsRate5,FshNDTripPregsRate1,FshNDTripPregsRate2,FshNDTripPregsRate3,FshNDTripPregsRate4,FshNDTripPregsRate5,FshNDMultInfsRate1,FshNDMultInfsRate2,FshNDMultInfsRate3,FshNDMultInfsRate4,FshNDMultInfsRate5,ThwNDTransfers1,ThwNDTransfers2,ThwNDTransfers3,ThwNDTransfers4,ThwNDTransfers5,ThwNDLvBirthsRate1,ThwNDLvBirthsRate2,ThwNDLvBirthsRate3,ThwNDLvBirthsRate4,ThwNDLvBirthsRate5,ThwNDEmbryosRate1,ThwNDEmbryosRate2,ThwNDEmbryosRate3,ThwNDEmbryosRate4,ThwNDEmbryosRate5,FshDnrTransfers,ThwDnrTransfers,FshDnrLvBirthsRate,ThwDnrLvBirthsRate,FshDnrEmbryosRate,ThwDnrEmbryosRate,CurrClinNameAll,DonorEgg,DonorEmbryo,SingleWomen,Surrogates,Cryopreservation,SART_Member,Accreditation,state_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,JONES INSTITUTE AT WEST PENN ALLEGHENY HEALTH SYSTEM,,PITTSBURGH,PENNSYLVANIA,100%,0%,0%,0%,63%,0%,0%,0%,0%,10%,4%,6%,5%,0%,31%,6%,8%,13%,0.17,"Scott W. Kauma, MD",55.00,18.00,8.00,5.00,0.00,36.10,20.60,0.13,0.00,=,47.30,0.33,0.25,0.00,=,36.40,0.33,0.25,0.00,=,(23.8Ð50.4),,,,,41.70,0.40,0.33,0.00,=,44.40,0.43,0.40,0.00,=,28.90,0.36,0.40,0.00,=,12.70,0.17,0.25,0.40,=,2.20,2.40,3.00,3.30,=,30.80,0.17,0.00,=,=,3.80,0.00,0.00,=,=,35.00,0.17,0.00,=,=,16.00,6.00,5.00,1.00,0.00,0.50,0.33,0.20,0.00,=,2.30,2.30,2.00,2.00,=,11.00,3.00,0.55,0.00,2.10,2.30,Jones Institute at West Penn Allegheny Health System,Yes,No,Yes,Yes,Yes,Yes,Yes,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"REPRODUCTIVE HEALTH SPECIALISTS, INC.",,PITTSBURGH,PENNSYLVANIA,100%,0%,0%,0%,65%,<1%,<1%,2%,11%,5%,8%,6%,7%,0%,23%,6%,28%,6%,0.13,"Judith L. Albert, MD",102.00,58.00,64.00,8.00,4.00,40.40,30.60,13.90,0.00,=,53.90,43.10,25.00,0.13,0.00,47.10,39.70,20.30,0.00,0.00,(37.1Ð57.2),(27.0Ð53.4),(11.3Ð32.2),,,48.00,43.40,23.20,0.00,0.00,51.10,46.90,25.00,0.00,=,38.30,34.70,25.00,0.00,=,2.00,8.60,12.50,0.50,0.50,1.70,2.00,1.90,3.00,=,21.80,24.00,0.00,0.00,=,1.80,0.00,0.00,0.00,=,25.00,26.10,0.00,=,=,30.00,18.00,10.00,1.00,0.00,23.30,0.28,0.00,0.00,=,1.70,1.70,1.70,1.00,=,13.00,7.00,0.31,0.29,1.70,1.00,"Reproductive Health Specialists, Inc.",Yes,No,Yes,Yes,Yes,Yes,Yes,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,UNIVERSITY OF PITTSBURGH PHYSICIANS,CENTER FOR FERTILITY AND REPRODUCTIVE ENDOCRINOLOGY,PITTSBURGH,PENNSYLVANIA,100%,0%,0%,0%,58%,0%,<1%,3%,2%,4%,3%,24%,2%,<1%,18%,11%,5%,13%,0.21,"Anthony N. Wakim, MD",158.00,55.00,51.00,29.00,8.00,23.90,15.40,16.30,7.40,0.00,33.50,30.90,21.60,20.70,0.00,26.60,23.60,13.70,6.90,0.00,(19.9Ð34.2),(13.2Ð37.0),(5.7Ð26.3),(0.8Ð22.8),,28.00,26.50,15.20,9.10,0.00,32.60,29.50,21.90,10.00,0.00,23.30,25.00,21.90,10.00,0.00,5.10,10.90,9.80,24.10,0.13,2.10,2.80,2.50,2.70,2.40,24.50,0.24,0.18,0.00,=,1.90,0.00,0.09,0.00,=,28.60,0.15,0.00,0.00,=,113.00,40.00,39.00,9.00,4.00,30.10,22.50,28.20,0.00,0.00,2.30,2.20,2.40,2.40,1.80,36.00,41.00,52.80,43.90,1.80,2.00,"University of Pittsburgh Physicians, Center for Fertility and Reproductive Endocrinology",Yes,Yes,Yes,Yes,Yes,Yes,Yes,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,REPRODUCTIVE ENDOCRINOLOGY AND FERTILITY CENTER,,UPLAND,PENNSYLVANIA,100%,0%,0%,0%,64%,0%,0%,1%,0%,10%,12%,<1%,3%,4%,14%,17%,<1%,24%,0.15,"Albert El-Roeiy, MD",97.00,33.00,31.00,12.00,4.00,34.70,23.70,17.40,0.00,0.00,29.90,21.20,9.70,0.00,0.00,26.80,18.20,3.20,0.00,0.00,(18.3Ð36.8),(7.0Ð35.5),(0.1Ð16.7),,,31.30,21.40,4.50,0.00,0.00,47.30,0.43,0.10,0.00,0.00,25.50,0.29,0.10,0.00,0.00,14.40,15.20,29.00,0.25,0.25,2.30,2.70,2.30,3.30,3.00,44.80,0.29,0.33,=,=,3.40,0.00,0.00,=,=,46.20,0.33,0.00,=,=,46.00,15.00,12.00,2.00,0.00,47.80,0.13,0.25,0.50,=,2.30,2.90,3.00,3.00,=,11.00,17.00,0.18,0.29,2.40,2.30,Reproductive Endocrinology and Fertility Center,Yes,No,Yes,No,Yes,Yes,Yes,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,REPRODUCTIVE SCIENCE INSTITUTE OF SUBURBAN PHILADELPHIA,,WAYNE,PENNSYLVANIA,100%,0%,0%,0%,68%,0%,1%,12%,5%,4%,26%,23%,1%,<1%,4%,4%,2%,14%,0.23,"Abraham K. Munabi, MD",76.00,32.00,17.00,9.00,4.00,52.70,36.40,18.90,4.50,0.00,59.20,53.10,0.35,0.11,0.00,51.30,40.60,0.12,0.11,0.00,(39.6Ð63.0),(23.7Ð59.4),,,,53.40,43.30,0.13,0.13,0.00,58.20,43.30,0.15,0.14,0.00,35.80,26.70,0.08,0.14,0.00,3.90,6.30,0.06,0.11,0.50,1.90,2.20,2.80,3.10,2.00,42.20,0.41,0.33,0.00,=,4.40,0.00,0.00,0.00,=,38.50,0.38,0.50,0.00,=,10.00,10.00,5.00,3.00,1.00,0.30,0.30,0.20,0.33,0.00,1.80,2.20,1.60,1.70,2.00,18.00,8.00,0.39,0.38,1.80,2.00,Reproductive Science Institute of Suburban Philadelphia,Yes,Yes,Yes,Yes,Yes,Yes,Yes,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"WOMEN'S CLINIC, LTD.",,WEST READING,PENNSYLVANIA,100%,0%,0%,0%,67%,0%,0%,2%,0%,3%,1%,0%,1%,0%,17%,0%,1%,22%,0.54,"Vincent A. Pellegrini, MD",49.00,9.00,5.00,0.00,3.00,40.00,20.00,0.23,=,0.50,44.90,0.33,0.60,=,0.33,42.90,0.33,0.60,=,0.33,(28.8Ð57.8),,,,,56.80,0.43,0.75,=,1.00,58.30,0.43,0.75,=,1.00,33.30,0.43,0.75,=,1.00,24.50,0.22,0.20,=,0.67,2.20,2.90,3.30,=,2.00,40.90,0.33,0.00,=,0.00,4.50,0.00,0.00,=,0.00,42.90,0.00,0.00,=,0.00,2.00,0.00,0.00,0.00,0.00,1.00,=,=,=,=,1.50,=,=,=,=,0.00,0.00,=,=,=,=,"Women's Clinic, Ltd.",No,No,Yes,No,Yes,Yes,Yes,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"THE FERTILITY CENTER, LLC",,YORK,PENNSYLVANIA,100%,0%,0%,0%,90%,0%,0%,3%,4%,3%,2%,17%,0%,0%,38%,0%,39%,0%,<1%,"Dr. Robert B. Filer, MD",45.00,18.00,8.00,1.00,1.00,32.00,12.90,0.00,0.00,=,48.90,0.22,0.00,0.00,0.00,48.90,0.11,0.00,0.00,0.00,(33.7Ð64.2),,,,,48.90,0.11,0.00,0.00,0.00,52.40,0.14,0.00,0.00,=,35.70,0.14,0.00,0.00,=,0.00,0.00,0.00,0.00,0.00,2.30,2.20,2.00,1.00,=,40.90,0.00,=,=,=,0.00,0.00,=,=,=,31.80,0.00,=,=,=,7.00,1.00,2.00,0.00,0.00,0.29,0.00,0.50,=,=,2.00,2.00,1.50,=,=,11.00,5.00,0.64,0.20,2.20,2.20,"The Fertility Center, LLC",Yes,Yes,Yes,Yes,Yes,No,No,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"PEDRO J. BEAUCHAMP, MD",,BAYAMON,PUERTO RICO,100%,0%,0%,0%,70%,0%,0%,2%,2%,10%,<1%,0%,4%,0%,16%,<1%,4%,19%,0.46,"Pedro J. Beauchamp, MD",50.00,35.00,26.00,15.00,5.00,33.00,28.20,17.20,11.40,0.00,62.00,40.00,34.60,0.27,0.40,40.00,25.70,7.70,0.07,0.00,(26.4Ð54.8),(12.5Ð43.3),(0.9Ð25.1),,,41.70,29.00,8.30,0.08,0.00,42.60,30.00,8.30,0.08,0.00,29.80,13.30,4.20,0.08,0.00,4.00,11.40,7.70,0.20,0.00,2.20,2.40,2.40,2.90,3.20,25.80,0.29,0.11,0.25,0.00,3.20,0.14,0.11,0.00,0.00,30.00,0.56,0.50,0.00,=,3.00,1.00,0.00,1.00,0.00,0.00,1.00,=,0.00,=,2.30,3.00,=,2.00,=,6.00,0.00,0.17,=,2.70,=,"Pedro J. Beauchamp, MD",Yes,No,No,Yes,Yes,Yes,Yes,PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,CLINICA DE FERTILIDAD HIMA-SAN PABLO,,CAGUAS,PUERTO RICO,100%,0%,0%,0%,59%,0%,0%,0%,0%,32%,0%,0%,0%,0%,16%,0%,36%,0%,0.16,"Jose R. Cruz, MD",10.00,8.00,4.00,0.00,0.00,22.70,0.21,0.09,=,=,0.30,0.50,0.25,=,=,0.20,0.25,0.25,=,=,,,,,,0.25,0.25,0.25,=,=,0.25,0.29,0.25,=,=,0.00,0.29,0.25,=,=,0.20,0.00,0.00,=,=,2.80,2.70,2.80,=,=,0.67,0.25,0.00,=,=,0.00,0.00,0.00,=,=,1.00,0.00,0.00,=,=,0.00,2.00,0.00,0.00,0.00,=,0.00,=,=,=,=,2.00,=,=,=,1.00,0.00,0.00,=,1.00,=,Clinica de Fertilidad HIMA-San Pablo,Yes,Yes,Yes,Yes,Yes,No,No,PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,GREFI,"GYNECOLOGY, REPRODUCTIVE ENDOCRINOLOGY & FERTILITY INSTITUTE",SANTURCE,PUERTO RICO,100%,0%,0%,0%,64%,0%,0%,4%,0%,27%,0%,3%,7%,0%,27%,23%,0%,3%,0.10,"Rosa Ileana Cruz, MD",9.00,6.00,8.00,1.00,1.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.13,0.00,0.00,,,,,,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,2.50,2.30,4.00,1.00,=,=,0.00,=,=,=,=,0.00,=,=,=,=,0.00,=,=,1.00,1.00,0.00,0.00,0.00,0.00,0.00,=,=,=,1.00,1.00,=,=,=,3.00,0.00,0.33,=,2.30,=,"GREFI, Gynecology, Reproductive Endocrinology & Fertility Institute",Yes,Yes,Yes,Yes,Yes,Yes,Yes,PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,WOMEN AND INFANTS' DIVISION OF REPRODUCTIVE MEDICINE AND INFERTILITY,,PROVIDENCE,RHODE ISLAND,100%,0%,0%,0%,59%,2%,<1%,6%,2%,8%,8%,4%,2%,<1%,18%,9%,42%,2%,0.08,"Bhagavath Balasubramanian, MD",216.00,119.00,115.00,78.00,18.00,29.90,17.40,10.30,10.10,0.00,46.80,30.30,25.20,21.80,0.11,41.20,26.10,17.40,12.80,0.00,(34.6Ð48.1),(18.4Ð34.9),(11.0Ð25.6),(6.3Ð22.3),,42.40,26.50,19.80,14.50,0.00,44.30,29.50,20.80,16.40,0.00,32.80,23.80,15.60,11.50,0.00,2.80,1.70,12.20,11.50,0.06,2.10,2.40,2.80,3.20,5.30,27.70,25.00,17.20,0.12,0.00,0.00,0.00,0.00,0.12,0.00,25.80,19.40,25.00,0.30,=,48.00,31.00,13.00,3.00,3.00,22.90,22.60,0.23,0.00,0.00,1.90,1.90,2.30,2.30,1.30,20.00,7.00,40.00,0.14,1.80,2.30,Women and Infants' Division of Reproductive Medicine and Infertility,Yes,Yes,Yes,Yes,Yes,Yes,Yes,RI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,"PIEDMONT REPRODUCTIVE ENDOCRINOLOGY GROUP, PA",,GREENVILLE,SOUTH CAROLINA,100%,0%,0%,0%,89%,0%,0%,3%,2%,4%,18%,10%,4%,0%,3%,2%,2%,22%,0.37,"John E. Nichols, MD",73.00,27.00,14.00,3.00,3.00,47.40,25.50,13.00,0.00,0.13,61.60,37.00,0.21,0.00,0.33,57.50,29.60,0.21,0.00,0.33,(45.4Ð69.0),(13.8Ð50.2),,,,60.90,36.40,0.25,0.00,0.33,62.70,36.40,0.27,0.00,0.33,41.80,27.30,0.27,0.00,0.00,5.50,18.50,0.14,0.00,0.00,2.00,2.10,2.10,1.00,5.30,42.20,0.30,0.00,=,1.00,0.00,0.00,0.00,=,0.00,33.30,0.25,0.00,=,1.00,19.00,5.00,3.00,0.00,0.00,0.42,0.20,0.67,=,=,1.90,2.40,2.30,=,=,13.00,24.00,0.69,37.50,2.20,2.00,"Piedmont Reproductive Endocrinology Group, PA",Yes,Yes,Yes,Yes,Yes,Yes,Yes,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"UNIVERSITY MEDICAL GROUP, DEPARTMENT OF OBSTETRICS AND GYNECOLOGY",REPRODUCTIVE ENDOCRINOLOGY AND INFERTILITY,GREENVILLE,SOUTH CAROLINA,100%,0%,0%,0%,73%,0%,2%,1%,2%,5%,11%,3%,19%,0%,17%,2%,2%,21%,0.21,"Bruce A. Lessey, MD, PhD",43.00,20.00,14.00,4.00,1.00,28.00,12.80,9.10,0.00,0.33,37.20,25.00,0.21,0.00,1.00,37.20,20.00,0.14,0.00,1.00,(23.0Ð53.3),(5.7Ð43.7),,,,43.20,0.21,0.17,0.00,1.00,43.20,0.22,0.17,0.00,1.00,35.10,0.22,0.17,0.00,1.00,14.00,5.00,0.14,0.25,0.00,2.00,2.20,2.80,3.70,3.00,0.31,0.00,0.00,=,0.00,0.00,0.00,0.00,=,0.00,0.19,0.00,0.00,=,0.00,5.00,8.00,3.00,1.00,0.00,0.40,0.50,0.00,1.00,=,2.00,1.80,3.00,2.00,=,6.00,5.00,0.67,0.00,2.00,1.60,This clinic has closed or reorganized since 2010.  Information on current clinic services and profile therefore is not provided here.  Contact the NASS Help Desk for current information about this clinic.,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"SOUTHEASTERN FERTILITY CENTER, PA",,MOUNT PLEASANT,SOUTH CAROLINA,100%,0%,0%,0%,63%,0%,0%,2%,3%,11%,6%,28%,4%,<1%,12%,3%,15%,6%,0.15,"Grant W. Patton, MD",141.00,62.00,29.00,11.00,0.00,43.70,28.40,13.60,17.90,=,51.10,35.50,27.60,0.36,=,46.80,32.30,24.10,0.27,=,(38.4Ð55.4),(20.9Ð45.3),(10.3Ð43.5),,,50.00,35.10,25.00,0.30,=,53.20,36.40,28.00,0.33,=,29.00,18.20,24.00,0.22,=,6.40,8.10,3.40,0.09,=,2.00,2.10,2.60,3.10,=,51.40,40.90,0.13,0.25,=,1.40,4.50,0.00,0.00,=,45.50,50.00,0.14,0.33,=,50.00,24.00,14.00,3.00,3.00,58.00,41.70,0.36,0.33,0.67,1.90,1.80,1.80,2.00,2.00,59.00,19.00,66.10,0.58,2.00,1.80,"Southeastern Fertility Center, PA",Yes,Yes,Yes,Yes,Yes,Yes,Yes,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,ADVANCED FERTILITY & REPRODUCTIVE ENDOCRINOLOGY,,WEST COLUMBIA,SOUTH CAROLINA,100%,0%,0%,0%,93%,0%,0%,2%,0%,9%,15%,21%,3%,<1%,26%,4%,3%,8%,0.13,"Gail F. Whitman-Elia, MD",92.00,40.00,36.00,12.00,5.00,34.60,30.10,26.20,23.80,0.06,53.30,52.50,30.60,0.33,0.20,46.70,45.00,25.00,0.25,0.00,(36.3Ð57.4),(29.3Ð61.5),(12.1Ð42.2),,,46.70,46.20,28.10,0.30,0.00,50.60,50.00,37.50,0.43,0.00,34.10,36.10,16.70,0.43,0.00,0.00,2.50,11.10,0.17,0.00,2.10,2.30,2.70,3.00,3.60,28.60,28.60,0.36,0.25,0.00,0.00,0.00,0.09,0.00,0.00,32.60,0.28,0.56,0.00,=,40.00,12.00,6.00,2.00,2.00,32.50,0.17,0.00,0.00,0.00,2.40,2.60,2.20,1.00,3.00,17.00,8.00,0.53,0.13,2.10,2.10,Advanced Fertility & Reproductive Endocrinology,Yes,No,Yes,Yes,Yes,Yes,Yes,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,SANFORD WOMEN'S HEALTH,,SIOUX FALLS,SOUTH DAKOTA,100%,0%,0%,0%,57%,0%,<1%,0%,22%,6%,7%,4%,4%,0%,15%,11%,2%,20%,0.31,"Keith A. Hansen, MD",112.00,26.00,19.00,7.00,1.00,34.90,48.80,24.40,0.00,0.00,49.10,50.00,0.42,0.00,1.00,46.40,46.20,0.37,0.00,0.00,(37.0Ð56.1),(26.6Ð66.6),,,,47.30,54.50,0.41,0.00,0.00,48.60,60.00,0.41,0.00,0.00,38.30,40.00,0.29,0.00,0.00,1.80,15.40,0.11,0.00,0.00,1.80,2.20,2.40,3.00,2.00,21.80,0.62,0.25,=,0.00,1.80,0.00,0.00,=,0.00,21.20,0.33,0.29,=,=,26.00,9.00,9.00,1.00,0.00,42.30,0.33,0.11,0.00,=,2.30,2.20,2.00,2.00,=,6.00,1.00,0.67,1.00,2.00,1.00,Sanford Women's Health,Yes,Yes,Yes,Yes,Yes,Yes,Yes,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"FERTILITY CENTER, LLC",,CHATTANOOGA,TENNESSEE,100%,0%,0%,0%,82%,0%,3%,7%,0%,5%,11%,15%,5%,<1%,17%,4%,14%,11%,0.18,"Barry W. Donesky, MD",29.00,17.00,13.00,7.00,2.00,52.10,20.70,0.00,0.00,0.00,55.20,0.29,0.15,0.00,0.00,51.70,0.24,0.00,0.00,0.00,(32.5Ð70.6),,,,,55.60,0.27,0.00,0.00,0.00,62.50,0.27,0.00,0.00,0.00,25.00,0.13,0.00,0.00,0.00,6.90,0.12,0.00,0.00,0.50,2.00,1.90,2.20,2.50,2.00,0.56,0.40,0.00,=,=,0.00,0.00,0.00,=,=,0.60,0.50,=,=,=,21.00,11.00,12.00,3.00,0.00,47.60,0.27,0.17,0.33,=,1.80,1.80,1.80,1.70,=,10.00,18.00,0.80,0.56,1.80,2.00,"Fertility Center, LLC",Yes,Yes,Yes,Yes,Yes,Yes,Yes,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,TENNESSEE REPRODUCTIVE MEDICINE,,CHATTANOOGA,TENNESSEE,100%,0%,0%,0%,80%,0%,5%,3%,6%,4%,4%,4%,10%,2%,15%,6%,4%,31%,0.21,"Ringland S. Murray, MD",31.00,5.00,2.00,0.00,2.00,41.80,0.15,0.17,=,0.00,51.60,0.20,0.50,=,0.00,48.40,0.20,0.50,=,0.00,(30.2Ð66.9),,,,,51.70,0.20,0.50,=,0.00,55.60,0.20,0.50,=,0.00,37.00,0.20,0.50,=,0.00,6.50,0.00,0.00,=,0.50,2.00,2.60,3.00,=,2.00,0.31,1.00,0.00,=,=,0.06,0.00,0.00,=,=,0.33,0.00,0.00,=,=,5.00,2.00,0.00,0.00,0.00,0.40,0.50,=,=,=,2.40,2.50,=,=,=,3.00,2.00,0.67,1.00,2.00,2.00,Tennessee Reproductive Medicine,Yes,Yes,Yes,Yes,Yes,No,Yes,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,QUILLEN FERTILITY AND WOMEN'S SERVICES,,JOHNSON CITY,TENNESSEE,100%,0%,0%,0%,53%,0%,0%,0%,0%,8%,18%,18%,13%,0%,28%,0%,8%,3%,0.05,"Norman A. Assad, MD",20.00,3.00,6.00,1.00,0.00,37.10,0.60,0.27,0.00,=,55.00,0.67,0.50,0.00,=,50.00,0.67,0.17,0.00,=,(27.2Ð72.8),,,,,0.56,1.00,0.20,0.00,=,0.59,1.00,0.20,0.00,=,0.47,0.50,0.20,0.00,=,10.00,0.33,0.17,0.00,=,2.10,2.50,2.20,1.00,=,0.18,0.50,0.00,=,=,0.00,0.00,0.00,=,=,0.20,0.50,0.00,=,=,2.00,1.00,0.00,1.00,0.00,0.50,0.00,=,0.00,=,1.00,1.00,=,3.00,=,3.00,0.00,0.67,=,2.00,=,Quillen Fertility and Women's Services,Yes,No,Yes,Yes,Yes,Yes,Yes,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,EAST TENNESSEE IVF AND ANDROLOGY CENTER,,KNOXVILLE,TENNESSEE,100%,0%,0%,0%,42%,0%,0%,0%,0%,5%,0%,5%,15%,0%,25%,0%,0%,20%,0.30,"Gayla Harris, MD",12.00,3.00,4.00,0.00,0.00,20.80,0.13,0.17,=,=,0.33,0.33,0.25,=,=,0.33,0.33,0.25,=,=,,,,,,0.33,0.33,0.25,=,=,0.33,0.33,0.25,=,=,0.25,0.33,0.25,=,=,0.00,0.00,0.00,=,=,2.00,2.70,1.50,=,=,0.25,0.00,0.00,=,=,0.00,0.00,0.00,=,=,0.25,0.00,0.00,=,=,1.00,0.00,0.00,0.00,0.00,0.00,=,=,=,=,3.00,=,=,=,=,0.00,0.00,=,=,=,=,East Tennessee IVF and Andrology Center,Yes,Yes,Yes,No,Yes,Yes,No,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,SOUTHEASTERN FERTILITY CENTER,,KNOXVILLE,TENNESSEE,100%,0%,0%,0%,62%,5%,0%,0%,0%,1%,7%,11%,4%,0%,41%,2%,22%,<1%,0.11,"Jeffrey A. Keenan, MD",7.00,8.00,6.00,0.00,0.00,0.20,0.07,0.07,=,=,0.29,0.13,0.33,=,=,0.14,0.13,0.17,=,=,,,,,,0.17,0.17,0.20,=,=,0.20,0.17,0.20,=,=,0.20,0.17,0.20,=,=,0.14,0.25,0.17,=,=,2.00,2.30,2.80,=,=,0.00,0.00,0.00,=,=,0.00,0.00,0.00,=,=,0.00,0.00,0.00,=,=,6.00,4.00,0.00,0.00,0.00,0.17,0.00,=,=,=,2.20,2.00,=,=,=,0.00,106.00,=,46.20,=,2.50,Southeastern Fertility Center,No,Yes,No,No,Yes,No,No,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
